id	Resource Acquisition:Substrate uptake:aromatic acid transport	Resource Acquisition:Substrate uptake:biopolymer transport	Resource Acquisition:Substrate uptake:carbohydrate transport:amino sugar transport	Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate acid transport	Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate derivative transport	Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate phosphate transport	Resource Acquisition:Substrate uptake:carbohydrate transport:monosaccharide transport	Resource Acquisition:Substrate uptake:carbohydrate transport:oligosaccharide transport	Resource Acquisition:Substrate uptake:carbohydrate transport:polysaccharide transport	Resource Acquisition:Substrate uptake:carbohydrate transport:sugar alcohol transport	Resource Acquisition:Substrate uptake:carboxylate transport:dicarboxylate transport	Resource Acquisition:Substrate uptake:carboxylate transport:monocarboxylate transport	Resource Acquisition:Substrate uptake:carboxylate transport:tricarboxylate transport	Resource Acquisition:Substrate uptake:free amino acids transport	Resource Acquisition:Substrate uptake:ion transport:inorganic transport	Resource Acquisition:Substrate uptake:ion transport:metal transport	Resource Acquisition:Substrate uptake:lipid transport	Resource Acquisition:Substrate uptake:lipid transport:cell membrane lipid transport	Resource Acquisition:Substrate uptake:lipid transport:lipid precursor transport	Resource Acquisition:Substrate uptake:N compound transport:amide transport	Resource Acquisition:Substrate uptake:N compound transport:ammonium transport	Resource Acquisition:Substrate uptake:N compound transport:nitrate transport	Resource Acquisition:Substrate uptake:N compound transport:nitrite transport	Resource Acquisition:Substrate uptake:N compound:nitrogen transport	Resource Acquisition:Substrate uptake:N compound:urea transport	Resource Acquisition:Substrate uptake:N compound:uric acid transport	Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleobase transport	Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleoside transport	Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleotide transport	Resource Acquisition:Substrate uptake:nucleic acid component transport:ribonucleoside transport	Resource Acquisition:Substrate uptake:organophosphorus compound transport	Resource Acquisition:Substrate uptake:osmolyte transport	Resource Acquisition:Substrate uptake:other transport	Resource Acquisition:Substrate uptake:peptide transport	Resource Acquisition:Substrate uptake:S compound transport	Resource Acquisition:Substrate uptake:secondary metabolite transport:siderophore-based transport	Resource Acquisition:Substrate uptake:vitamin transport:vitamin B transport	Resource Acquisition:Substrate uptake:vitamin transport:vitamin C transport	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:cellulose breakdown	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:chitin breakdown	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:heteromannan breakdown	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:mixed linkage glucan breakdown	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:xylan and heteroxylan breakdown	Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:xyloglucan breakdown	Resource Acquisition:Substrate degradation:simple compound degradation:protein degradation	Resource Acquisition:Substrate degradation:simple compound degradation:carbohydrate degradation	Resource Acquisition:Substrate degradation:simple compound degradation:sugar acid degradation	Resource Acquisition:Substrate degradation:simple compound degradation:alcohol degradation	Resource Acquisition:Substrate degradation:simple compound degradation:phenol degradation	Resource Acquisition:Substrate assimilation:C1 compounds:CO2 fixation	Resource Acquisition:Substrate assimilation:C1 compounds:methanotrophy	Resource Acquisition:Substrate assimilation:N compounds:assimilatory nitrate reduction	Resource Acquisition:Substrate assimilation:N compounds:nitrogen fixation	Resource Acquisition:Substrate assimilation:N compounds:ammonia assimilation	Resource Acquisition:Substrate assimilation:S compounds:assimilatory sulfate reduction	Resource Acquisition:Substrate assimilation:P compounds	Resource Use:Chemotrophy:chemoorganoheterotrophy:fermentation:fermentation of pyruvate	Resource Use:Chemotrophy:chemoorganoheterotrophy:fermentation:fermentation of acetylene	Resource Use:Chemotrophy:chemoorganoheterotrophy:aerobic respiration	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:N (denitrification)	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:S compounds	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:Fe	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:As	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:Se	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:hydrogenotrophic methanogenesis	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:acetoclastic methanogenesis	Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:methylotrophic methanogenesis	Resource Use:Chemotrophy:chemolithoautotrophy:N compounds as electron donor:ammonia oxidation	Resource Use:Chemotrophy:chemolithoautotrophy:N compounds as electron donor:nitrite oxidation	Resource Use:Chemotrophy:chemolithoautotrophy:S compounds as electron donor	Resource Use:Chemotrophy:chemolithoautotrophy:Fe compounds as electron donor	Resource Use:Chemotrophy:chemolithoautotrophy:H as electron donor	Resource Use:Phototrophy:photosystem:oxygenic	Resource Use:Phototrophy:photosystem:anoxygenic	Resource Use:Phototrophy:pigments:core	Resource Use:Phototrophy:pigments:core:anoxygenic	Resource Use:Phototrophy:pigments:accessory:carotenoid:carotene	Resource Use:Phototrophy:pigments:accessory:carotenoid:xanthophyll	Resource Use:Phototrophy:pigments:accessory:phycobiliprotein	Stress Tolerance:General:scavenging of reactive oxygen species	Stress Tolerance:General:protection, repair, degradation of denatured/misfolded proteins	Stress Tolerance:General:biofilm formation	Stress Tolerance:Specific:temperature:high:protection, repair, degradation of denatured/misfolded proteins	Stress Tolerance:Specific:temperature:high:heat-induced transcriptional regulation	Stress Tolerance:Specific:temperature:low:membrane stabilization	Stress Tolerance:Specific:temperature:low:destabilization of secondary structures in mRNAs	Stress Tolerance:Specific:temperature:low:cold-sensing machinery	Stress Tolerance:Specific:desiccation/osmotic/salt stress:accumulation of compatible solutes	Stress Tolerance:Specific:desiccation/osmotic/salt stress:enhancement of microenvironment	Stress Tolerance:Specific:desiccation/osmotic/salt stress:osmotic sensing	Stress Tolerance:Specific:pH stress:protection, repair, degradation of denatured/misfolded proteins	Stress Tolerance:Specific:pH stress:membrane stabilization	Stress Tolerance:Specific:pH stress:redox sensing	Stress Tolerance:Specific:pH stress:consumption of excessive cytoplasmic protons	Stress Tolerance:Specific:oxidative stress:scavenging of reactive oxygen species	Stress Tolerance:Specific:oxidative stress:redox sensing	Stress Tolerance:Specific:oxygen limitation:redox sensing	Stress Tolerance:Specific:oxygen limitation:oxygen sensing	Stress Tolerance:Specific:envelope stress:misfolded protein/secretion stress sensing	Stress Tolerance:Specific:envelope stress:phage resistance
2593339262	1	3	0	2	0	1	10	2	2	2	6	4	2	39	12	14	4	0	2	1	1	1	1	1	1	0	2	1	1	0	4	5	0	1	2	3	3	0	2	2	1	1	4	0	32	5	0	0	0	0	3	0	0	2	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	7	4	7	0	0	4	0	6	4	1	2	1	2	5	4	1	1	0	0	1
2608642177	0	3	0	0	0	0	0	1	0	0	3	0	1	5	4	6	3	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	2	1	0	2	2	0	0	1	1	25	0	0	0	0	0	2	0	0	2	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	3	7	1	1	3	0	3	3	0	2	1	1	1	3	0	0	0	0	0
2619619645	0	2	0	2	0	0	1	1	0	0	1	1	0	7	5	6	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	2	4	2	2	7	6	28	3	1	0	0	0	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	7	0	1	4	0	2	2	0	2	0	1	1	2	0	0	0	0	1
2622736611	0	2	0	0	0	0	1	1	1	0	1	3	0	4	7	5	2	0	1	0	1	0	0	0	0	0	1	2	0	0	2	0	0	1	0	0	1	0	3	4	1	2	5	4	29	4	1	0	0	0	1	0	0	3	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	1	7	0	0	4	0	2	1	0	2	0	1	1	1	0	0	0	0	0
2630968719	0	0	2	2	2	1	12	7	4	1	7	4	2	31	9	9	0	2	1	1	1	0	1	0	1	1	2	3	1	0	2	3	1	3	2	1	7	0	5	3	2	4	8	2	53	3	1	0	0	0	3	0	0	3	1	2	3	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	7	1	1	4	1	5	0	0	2	0	1	4	3	0	0	1	0	1
2634166351	0	0	2	1	1	0	5	9	4	0	1	1	0	13	5	6	0	2	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	6	1	2	4	3	3	7	4	28	4	2	1	0	0	1	0	1	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	7	1	0	4	0	3	1	0	2	0	1	1	2	0	0	0	0	1
2636416113	1	3	1	1	0	1	8	2	2	2	6	2	2	50	10	10	4	0	2	2	1	1	1	1	1	0	4	1	1	0	5	4	1	1	2	5	5	0	2	4	1	1	3	0	39	3	0	0	0	1	2	0	0	2	1	1	2	0	4	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	7	5	7	0	0	4	0	6	5	1	2	1	2	5	3	1	1	0	0	1
2639762569	0	0	0	0	0	0	4	5	3	0	4	1	1	17	6	6	0	0	1	1	1	0	0	0	0	0	2	1	1	0	2	2	0	2	0	2	5	0	0	2	0	0	0	0	17	2	0	0	0	0	2	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	6	1	0	3	0	4	0	0	1	0	1	2	2	0	0	0	0	1
2651869762	0	0	2	1	0	0	4	5	4	1	4	2	0	14	8	11	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	2	1	2	0	1	5	0	3	4	1	2	8	4	40	6	0	0	0	0	1	1	0	3	1	1	1	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	7	1	7	1	0	2	1	6	1	0	2	1	2	4	3	1	1	1	0	1
2654587904	0	2	0	0	0	0	1	0	0	0	1	0	0	4	6	5	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	2	3	1	0	1	2	30	1	0	0	0	0	1	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	3	7	0	1	4	0	2	3	0	2	0	1	2	2	0	0	0	0	0
2663763266	0	0	2	1	3	1	11	6	4	3	8	3	1	31	10	11	0	2	1	1	1	0	0	0	0	0	1	2	0	0	2	2	1	3	3	0	6	1	6	3	1	4	10	2	48	3	1	0	0	0	3	0	0	2	1	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	0	6	1	1	4	1	5	0	0	2	0	1	3	2	0	0	1	0	1
2675903058	0	0	1	0	0	0	1	7	3	0	6	2	1	7	5	8	1	2	1	1	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	1	3	0	5	4	3	4	10	4	31	5	1	0	0	1	2	1	0	3	1	1	1	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	7	2	7	1	0	3	1	7	2	0	2	1	2	3	1	1	1	0	0	1
2675903225	1	0	0	0	0	0	1	0	1	0	2	4	0	17	10	5	0	1	0	0	1	0	0	0	0	0	2	1	1	0	2	0	0	1	1	0	4	0	1	3	0	0	2	1	30	0	0	0	0	0	4	0	1	3	0	1	1	0	1	1	1	0	0	0	1	1	3	0	0	1	0	1	0	0	0	0	0	0	0	1	7	1	7	1	0	3	0	2	1	0	2	0	1	2	2	0	0	1	0	1
2675903229	0	0	2	2	2	1	6	6	3	3	3	1	0	25	6	6	0	0	1	0	1	0	1	0	0	0	1	3	0	0	2	1	0	2	0	0	8	1	3	1	1	2	5	3	28	4	0	1	0	1	2	0	0	3	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	7	1	0	4	0	2	1	0	2	1	1	2	2	0	0	0	0	1
2681813118	0	0	0	1	0	0	0	1	0	0	1	1	0	8	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	1	17	2	0	0	0	1	4	0	1	3	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1	6	1	6	0	0	1	0	3	1	0	1	0	1	2	2	0	0	0	0	1
2684622555	1	3	1	2	0	0	5	2	2	1	6	2	2	15	11	6	4	0	2	1	1	1	1	1	1	0	2	1	1	0	3	2	0	1	2	3	5	1	3	2	1	1	3	1	38	5	0	0	0	1	3	0	0	2	1	1	2	0	7	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	7	3	7	1	1	3	0	7	3	0	2	1	2	2	3	1	1	0	0	0
2684622644	0	0	2	1	0	0	6	8	5	1	5	3	0	13	7	11	1	2	1	1	1	0	0	0	0	0	1	1	1	0	1	3	0	2	1	0	4	0	8	4	3	4	13	8	41	6	0	0	0	0	1	1	0	3	1	1	1	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	1	0	2	7	1	7	1	0	2	1	7	1	0	2	1	2	5	2	1	1	0	0	1
2693429869	0	0	0	0	0	0	3	0	2	0	1	2	1	5	9	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	1	0	0	0	1	2	22	1	0	0	0	1	4	0	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	4	0	0	1	4	0	4	0	0	1	0	2	0	0	1	0	0	2	2	0	0	0	0	1
2695420375	1	3	0	2	0	0	7	2	2	1	5	2	1	16	11	15	5	0	2	1	1	1	1	1	1	0	2	1	1	0	4	4	0	1	2	6	4	0	1	2	0	0	1	1	34	4	0	1	0	0	3	0	0	3	1	0	1	0	7	4	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	7	3	7	1	0	3	0	5	3	0	2	1	2	3	2	1	1	0	0	0
